,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__leaf_size,param_clf__n_neighbors,param_clf__p,param_clf__weights,param_poly_feats__grade,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,split5_test_r2,split6_test_r2,split7_test_r2,split8_test_r2,split9_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,split5_train_r2,split6_train_r2,split7_train_r2,split8_train_r2,split9_train_r2,mean_train_r2,std_train_r2,split0_test_explained_variance,split1_test_explained_variance,split2_test_explained_variance,split3_test_explained_variance,split4_test_explained_variance,split5_test_explained_variance,split6_test_explained_variance,split7_test_explained_variance,split8_test_explained_variance,split9_test_explained_variance,mean_test_explained_variance,std_test_explained_variance,rank_test_explained_variance,split0_train_explained_variance,split1_train_explained_variance,split2_train_explained_variance,split3_train_explained_variance,split4_train_explained_variance,split5_train_explained_variance,split6_train_explained_variance,split7_train_explained_variance,split8_train_explained_variance,split9_train_explained_variance,mean_train_explained_variance,std_train_explained_variance
27,0.03226902484893799,0.0033182477332842414,0.021950149536132814,0.0012781031912942752,30,5,1,distance,1,"{'clf__leaf_size': 30, 'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'distance', 'poly_feats__grade': 1}",0.9199137365693137,0.8598197475156251,0.846974860332765,0.9286735243474367,0.9118021998019429,0.8840456658269905,0.868413050463774,0.9258813781273059,0.8971118336316095,0.9047246893987504,0.8947360686015514,0.02731269723067479,39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9204514169801746,0.8602243870432162,0.8475307636614874,0.9307730339863288,0.9123243774437328,0.884370649369561,0.87372727206077,0.929896555519555,0.8974187828099561,0.9052724099322398,0.8961989648807023,0.0275146682334298,39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
28,0.0325120210647583,0.001975143929782431,0.02273428440093994,0.0012836180823662725,30,5,1,distance,2,"{'clf__leaf_size': 30, 'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'distance', 'poly_feats__grade': 2}",0.9221358971617243,0.895148303883988,0.9015358032201716,0.9300449573933791,0.9339935856055723,0.9249025218976182,0.8881415879522875,0.92795146080189,0.9246896876607447,0.9019891504244864,0.9150532956001862,0.015696244528630974,23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.922933211595793,0.8954180847941476,0.9018023599060427,0.9318710076199246,0.9360567704298933,0.9249107544186475,0.8912901066981364,0.9316495869238971,0.924714089712742,0.9026063655010454,0.916325233760027,0.015863724469915182,23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
29,0.03561680316925049,0.0034219527731771866,0.024579286575317383,0.0034331314732436342,30,5,1,distance,3,"{'clf__leaf_size': 30, 'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'distance', 'poly_feats__grade': 3}",0.9221789752869093,0.8951624927042374,0.9042809092982591,0.9310645827293698,0.9390383436796195,0.9261255100519755,0.8950340490206292,0.9283740255077785,0.9234388714160637,0.9023930414869674,0.9167090801181809,0.015159476271997083,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9230031651734714,0.8957990289124241,0.9046821201934432,0.9330612195077156,0.9409480410594976,0.9262335975434737,0.8988274333352716,0.9316463513944799,0.9238108710831756,0.9030766608686418,0.9181088489071594,0.01525349062734881,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
30,0.03176393508911133,0.0036617140711824965,0.021854305267333986,0.0023284974565272233,30,5,2,uniform,1,"{'clf__leaf_size': 30, 'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'uniform', 'poly_feats__grade': 1}",0.9218468434445101,0.8636021931640205,0.8289539219536995,0.9173938487130542,0.9256674832748228,0.932036958535159,0.8414269624604802,0.9169832970599834,0.8460432953549935,0.9119540839578458,0.8905908887918571,0.03837382958136956,43,0.9300259814734386,0.9309462142512741,0.9345089363182421,0.9296377933349476,0.9293922417300756,0.9304988625320059,0.9320334366057265,0.9333694886061161,0.9291063183782988,0.9306960842184726,0.9310215357448598,0.0016826198612019633,0.9219924121786619,0.8645173139062676,0.8289616908538221,0.9200318620212815,0.9262497322949758,0.9322299309960911,0.8462662607267248,0.9228788467050879,0.8496920378001568,0.9128061929308019,0.892562628041387,0.038040402140669054,43,0.930115071033117,0.93112679075961,0.9345870505378864,0.9297517608046371,0.9294188334234967,0.9306119389704819,0.9321015268153734,0.9334642878750797,0.9292179208434653,0.9307611478808593,0.9311156328944007,0.001681074352227596
31,0.03414320945739746,0.0028309149928512217,0.022702527046203614,0.0021561248106808273,30,5,2,uniform,2,"{'clf__leaf_size': 30, 'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'uniform', 'poly_feats__grade': 2}",0.9227779689741531,0.8956030067474211,0.8842898566121176,0.9222492458669362,0.930463867474402,0.9292385748396258,0.881720497563898,0.9219764198190942,0.9109587062036306,0.9106798825085421,0.910995802660982,0.017044436204092885,31,0.9393840531701545,0.9427329309512701,0.9437004498635998,0.9407618230404082,0.9411247718777663,0.9428189292814433,0.9429537351397569,0.9403963309079705,0.9432852028799579,0.9417671392148139,0.9418925366327142,0.0013532737734887942,0.9230815500029932,0.8956315723795685,0.8848886043217778,0.9243950266998514,0.9328640116426716,0.9294361484002416,0.8830676599560451,0.9281879931034356,0.9116686499808602,0.9114517765321585,0.9124672993019601,0.017652407669130423,31,0.9393984753464238,0.9427329747435583,0.9437033099278029,0.9407667796586314,0.9411278327569245,0.9428201521463194,0.9429585868044753,0.940399167389177,0.9432892557598787,0.9417851776543572,0.9418981712187549,0.0013508070409440536
32,0.03597478866577149,0.0032871972013145036,0.02369568347930908,0.0024213981525548533,30,5,2,uniform,3,"{'clf__leaf_size': 30, 'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'uniform', 'poly_feats__grade': 3}",0.9221221036067219,0.8976281992086454,0.8937931218002771,0.9228593405841169,0.9324707767782895,0.9268266021785616,0.8839083609745524,0.9238635180234684,0.9073482037739689,0.9074318512843003,0.9118252078212905,0.015392813504911841,27,0.941912711696758,0.9445930179887383,0.9457335420115732,0.9423319718749895,0.9415009987841647,0.9413900956394707,0.944141462879893,0.9416725634288012,0.9447632502095132,0.9429566161182437,0.9430996230632145,0.0015017963789678637,0.9222565058724963,0.897706494889619,0.8942210133503365,0.925039120556251,0.9353444835246668,0.9270626394987365,0.8858649510068609,0.9288651572346224,0.9083381508679603,0.9082015692325919,0.9132900086034142,0.01595659600208904,27,0.9419283240779407,0.9445932992039324,0.9457345597299305,0.9423422926089473,0.9415034669363618,0.9413909272314656,0.9441502287605796,0.9416727649226162,0.9447634711649686,0.9429628515693377,0.943104218620608,0.001500446215232063
33,0.03107895851135254,0.0016594428063278586,0.023313617706298827,0.00422336179566486,30,5,2,distance,1,"{'clf__leaf_size': 30, 'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'distance', 'poly_feats__grade': 1}",0.9259532010828514,0.8820985764764478,0.8495538928943102,0.9259413080840649,0.9249813881683078,0.9288128699061581,0.8821723406425724,0.9238512550687912,0.8976059982013318,0.9031786700059696,0.9044149500530806,0.025246122829694857,35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9262865614499494,0.8826412962482267,0.8496060919015722,0.9275218633417264,0.9258520100030062,0.9288129784531999,0.8853187426164818,0.9277014920928776,0.8981275415743271,0.9037481136600238,0.905561669134139,0.025453812673346548,35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
34,0.03444514274597168,0.002766670538591308,0.02251899242401123,0.0021799561817908665,30,5,2,distance,2,"{'clf__leaf_size': 30, 'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'distance', 'poly_feats__grade': 2}",0.9246569933224711,0.8958439551506513,0.883866249906004,0.9287303979442618,0.932364825059468,0.927022882922423,0.8839512176539484,0.9238327031034204,0.9115118510599991,0.9024297349392183,0.9114210811061867,0.01774336025549434,29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.925197970018526,0.8960315278765153,0.8845245250671424,0.930565138164783,0.9346812635011091,0.9270260921646245,0.8861918655989834,0.9279267748831562,0.9115888601658839,0.9029862832874942,0.9126720300728216,0.01807094240034794,29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
35,0.03628706932067871,0.001515406144995367,0.02415599822998047,0.0014255862851480904,30,5,2,distance,3,"{'clf__leaf_size': 30, 'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'distance', 'poly_feats__grade': 3}",0.9250238565556788,0.8978568814503775,0.8913714948361746,0.9295898732472037,0.9334543232647183,0.9253121987975657,0.8845575138858175,0.9250951202978327,0.9083425577524055,0.9010781317292116,0.9121681951816986,0.016730342332063816,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9254182588368017,0.898159517441362,0.8918980149523745,0.931449174355904,0.9362508142429161,0.9253256613802225,0.8872506035264275,0.9286423211169013,0.908543763918262,0.9016382105896571,0.9134576340360829,0.017050539029846334,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
36,0.03129234313964844,0.002138114403954637,0.022185540199279784,0.0011335000710604103,30,10,1,uniform,1,"{'clf__leaf_size': 30, 'clf__n_neighbors': 10, 'clf__p': 1, 'clf__weights': 'uniform', 'poly_feats__grade': 1}",0.9033962548911206,0.8138568732174031,0.8317415734763499,0.8892260625809578,0.923079440775284,0.8970628004765223,0.8189518361791446,0.8787237850352927,0.8295003549187251,0.9019964196890663,0.8687535401239868,0.03870530502138785,47,0.8979770881167461,0.8983819161763986,0.9033263583068479,0.8940217339950021,0.8970051563533686,0.8986221835007042,0.9018454564568538,0.8970223844411344,0.8965691614258114,0.8940629028352809,0.8978834341608147,0.0028084751918630315,0.9034445019816084,0.8154250854215817,0.8320292412731303,0.8934929953980849,0.9240446641209175,0.8970713231681152,0.8254568436721373,0.8859351285554448,0.8381191752759195,0.9054775826696722,0.8720496541536612,0.03770330722433391,47,0.898267198466659,0.8988411473858524,0.9038727602498041,0.8945510580556258,0.8972580781988099,0.8988447100151047,0.9021084962849234,0.8973368282006984,0.8968967505792422,0.8942834913032874,0.8982260518740007,0.0028331177285760944
37,0.03260760307312012,0.002142919889235661,0.022352218627929688,0.001075623056038584,30,10,1,uniform,2,"{'clf__leaf_size': 30, 'clf__n_neighbors': 10, 'clf__p': 1, 'clf__weights': 'uniform', 'poly_feats__grade': 2}",0.9292166947344275,0.8972297636650849,0.9204543361942957,0.9286840961020755,0.944198615322206,0.9276417720415866,0.9096835504458238,0.9406173056277738,0.9240614218705113,0.917340028854164,0.923912758485795,0.013133913969906144,5,0.9373206036165739,0.9402704880835135,0.9398533171704191,0.9373126800753132,0.9374683735617154,0.9383077069475668,0.9393165515861811,0.9369496279072165,0.9398316567202706,0.9392864502302716,0.9385917455899042,0.001193569467950545,0.9298356633766287,0.8972332443626189,0.9204794034417829,0.9294436135467548,0.9459940221623827,0.9279841716166835,0.9113556078491529,0.9448709376518832,0.9258181661416813,0.9185518268847623,0.9251566657034331,0.01381028092245006,5,0.9373387861184208,0.9403093977432553,0.9398975350859496,0.9373370460875854,0.937492205396835,0.9383107228246769,0.9393275344779809,0.93698566167456,0.9398349602708624,0.939288828535498,0.9386122678215625,0.0011931363050361836
38,0.03423144817352295,0.0022842391181928145,0.02388598918914795,0.0010497874430004054,30,10,1,uniform,3,"{'clf__leaf_size': 30, 'clf__n_neighbors': 10, 'clf__p': 1, 'clf__weights': 'uniform', 'poly_feats__grade': 3}",0.9276198935430782,0.8998939132105827,0.9242041348413806,0.9325930258021156,0.9455233953347835,0.9292432462702493,0.9162556840548778,0.9403657832271675,0.9310037174475662,0.9146433649093333,0.9261346158641135,0.012560585618305352,1,0.9392142133692638,0.942227431254658,0.9417049801682301,0.9394621477083246,0.9394671594812766,0.9404628442681635,0.9405783151140229,0.9387002597261018,0.9403390426155299,0.9420441011326042,0.9404200494838175,0.0011758381571270902,0.9284441058456204,0.8999478621926206,0.9244295708157912,0.9337565527045508,0.9472319848093141,0.9295018069588158,0.9175049373265031,0.9444023643806243,0.9319633585587191,0.9166986669078939,0.9273881210500454,0.01313011223500549,1,0.9392230685059418,0.942267818938191,0.941772884125194,0.939485489972423,0.93949645805988,0.9404941364544239,0.940599240880241,0.9387269973126836,0.9403402196878642,0.9420502416925264,0.9404456555629368,0.00118173458924813
39,0.030579471588134767,0.0011681860798662938,0.02248220443725586,0.0013736271397199325,30,10,1,distance,1,"{'clf__leaf_size': 30, 'clf__n_neighbors': 10, 'clf__p': 1, 'clf__weights': 'distance', 'poly_feats__grade': 1}",0.9203607981436784,0.859815544206147,0.8545972984671989,0.9324645502717055,0.9339237508730616,0.9103278335001942,0.8771357697733033,0.9274433634789784,0.8860967701616754,0.9119895225222773,0.9014155201398221,0.028275630210319813,37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9207589267149934,0.8605121677053588,0.855299737925247,0.9343657137264288,0.9348956107622713,0.9105624357904618,0.8831078563728076,0.9321771730177919,0.8875447571015376,0.9131851179820057,0.9032409497098903,0.02836064912663944,37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
40,0.03474280834197998,0.003263714248280339,0.024450016021728516,0.002619558220794566,30,10,1,distance,2,"{'clf__leaf_size': 30, 'clf__n_neighbors': 10, 'clf__p': 1, 'clf__weights': 'distance', 'poly_feats__grade': 2}",0.9277727384337021,0.8980232755438292,0.9187870472761874,0.932043076205163,0.943418486232139,0.928616707322045,0.9056908743406442,0.9351105366697261,0.9265923134282396,0.9114647647810432,0.9227519820232719,0.013364977154678432,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9284253439683233,0.8981530139915102,0.9188200478862603,0.9332003040576018,0.9453691086928359,0.9286468489077419,0.9089844891927432,0.9387944965146702,0.9268980244834741,0.9122671158748472,0.9239558793570007,0.013666536525860331,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
41,0.03692307472229004,0.004232949733322645,0.024790358543395997,0.0017398897977337184,30,10,1,distance,3,"{'clf__leaf_size': 30, 'clf__n_neighbors': 10, 'clf__p': 1, 'clf__weights': 'distance', 'poly_feats__grade': 3}",0.9269317213649118,0.9008610472751796,0.9199103993261821,0.9340972436518163,0.9454379290869986,0.9294284213448909,0.9114729189396613,0.9358176070470232,0.930868805747245,0.9112110672865867,0.9246037161070497,0.012866289307363941,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9277044002137973,0.9012108116762001,0.9201849877096283,0.9354338295383609,0.9472941067163783,0.9294980483116715,0.9143115078142379,0.9394526238369517,0.9310989941930015,0.9123793990264051,0.9258568709036633,0.01317120062610864,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
42,0.031402087211608885,0.0028472111054354916,0.021953773498535157,0.0017495088201546344,30,10,2,uniform,1,"{'clf__leaf_size': 30, 'clf__n_neighbors': 10, 'clf__p': 2, 'clf__weights': 'uniform', 'poly_feats__grade': 1}",0.9271132893724026,0.8713986242547519,0.8721762285807586,0.916551212433027,0.938329926073461,0.9060695867316518,0.8481998203610449,0.8995585984288047,0.8340804874546145,0.9054353966664107,0.8918913170356927,0.03241630590143946,41,0.909893284346727,0.91571941915155,0.9159536669982495,0.911443100927363,0.911090747802153,0.9123781696717509,0.917524337289364,0.9127659987914958,0.9128723103607104,0.9111851377535893,0.9130826173092952,0.0023662857168173105,0.9274791250130171,0.871850821052859,0.872224295064988,0.9190905630776052,0.9396827292212656,0.9063073548831249,0.8514412912727154,0.9074289154330321,0.8428772911925907,0.9079607153206521,0.894634310153185,0.031224232971473996,41,0.9100301833036412,0.9159473134773697,0.9161866192269821,0.9116808347971306,0.9111613503571905,0.9124735219824938,0.9176709175976392,0.9128642808534375,0.912962315991078,0.9112511390985878,0.9132228476685551,0.00239704470296035
43,0.03171327114105225,0.0011689344686653296,0.02180323600769043,0.001613855919152433,30,10,2,uniform,2,"{'clf__leaf_size': 30, 'clf__n_neighbors': 10, 'clf__p': 2, 'clf__weights': 'uniform', 'poly_feats__grade': 2}",0.9315159814814804,0.8977695560787908,0.9212617657694263,0.9301652758020943,0.9436828049721399,0.9243132565075503,0.8956101269108577,0.9296969113309412,0.9086746640354907,0.9177600404963915,0.9200450383385161,0.014606064329194758,15,0.9343680569968752,0.9368383730852057,0.9365402117660623,0.9344467085226559,0.9332217885556249,0.9367451392979068,0.9376230007221081,0.934333310573854,0.9373760730593788,0.9354524806570924,0.9356945143236765,0.00144970571022455,0.9319779396717732,0.8977747995714108,0.9213414727797985,0.9308724594728167,0.9455486242374173,0.9244564654687202,0.8962514588857531,0.9352774025614612,0.9099208896687948,0.919059824514759,0.9212481336832704,0.015212886097502178,15,0.9343682558441809,0.9368556407622649,0.9365495279412342,0.9344543222981522,0.9332247836180858,0.9367455524515788,0.9376420689261127,0.9343334054128007,0.9373843945756287,0.9354550674072085,0.9357013019237247,0.0014539156572849652
44,0.0377692461013794,0.007056164095114519,0.024568891525268553,0.00204987169052158,30,10,2,uniform,3,"{'clf__leaf_size': 30, 'clf__n_neighbors': 10, 'clf__p': 2, 'clf__weights': 'uniform', 'poly_feats__grade': 3}",0.9320136648276584,0.8972379767975804,0.9194984788151026,0.930189856936456,0.9435175567659586,0.9274510660237981,0.9023842317945905,0.9324106463971875,0.9193700281479142,0.9175131402718476,0.9221586646778094,0.013414316416674663,9,0.9350524520736725,0.9379104995817463,0.9377593956004088,0.935427869885562,0.935040721052722,0.9366317992286792,0.9374697255846953,0.9353659680424985,0.9373365007514562,0.936433006535679,0.9364427938337121,0.001089275115820929,0.9325382829922857,0.8972543609152624,0.919683097112142,0.9309110917690271,0.9451470348868685,0.9274764121632306,0.9033753553070987,0.9368615211208411,0.9203239136472539,0.9189785069060765,0.9232549576820085,0.013920796205623616,9,0.9350602737126693,0.9379400831778137,0.937782181906378,0.9354409706549037,0.9350429797150107,0.93663710263876,0.9375028959341057,0.9353722173516288,0.9373385143901876,0.9364330555533256,0.9364550275034784,0.0010963095741791035
45,0.03174560070037842,0.002135083167859183,0.022002124786376955,0.002543336752169446,30,10,2,distance,1,"{'clf__leaf_size': 30, 'clf__n_neighbors': 10, 'clf__p': 2, 'clf__weights': 'distance', 'poly_feats__grade': 1}",0.9313947859487185,0.8802812753966396,0.8848792451538715,0.933292482021929,0.9418034578693153,0.9154710600128904,0.876280667255357,0.9281512832300459,0.8859059851033206,0.91089676310219,0.9088357005094277,0.023643511201257076,33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9318565285964058,0.8807671627886675,0.8848808653164167,0.9348240467441208,0.9432936415415821,0.9155067179428864,0.8803178670027666,0.9329710884400596,0.8877895148953636,0.9118995696857705,0.910410700295404,0.023711154625939968,33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
46,0.03261325359344482,0.003360258259865089,0.025847911834716797,0.008501457992547472,30,10,2,distance,2,"{'clf__leaf_size': 30, 'clf__n_neighbors': 10, 'clf__p': 2, 'clf__weights': 'distance', 'poly_feats__grade': 2}",0.9316521130623596,0.8989462480162624,0.9170641173020707,0.9328024875938676,0.9434935467593505,0.927935275456247,0.8947446127540507,0.9328742372125673,0.9126031369063261,0.911161950297791,0.9203277725360894,0.015171689324783917,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9321601806198635,0.8990568953496088,0.917156878783103,0.9339933211582073,0.9456148391979369,0.9279360270839894,0.896659851908852,0.9366934115868781,0.9128783183049474,0.9120223121535247,0.9214172036146911,0.015579442253886275,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47,0.03446505069732666,0.006358716052255792,0.02547760009765625,0.004696093031511011,30,10,2,distance,3,"{'clf__leaf_size': 30, 'clf__n_neighbors': 10, 'clf__p': 2, 'clf__weights': 'distance', 'poly_feats__grade': 3}",0.9307130058567055,0.8986268528301333,0.9151264107387326,0.9330784245095506,0.9435486976011356,0.9295667129141807,0.8988111699882977,0.9335014101434083,0.9216760323185849,0.911853107290622,0.9216501824191353,0.014441761136282502,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9313346613572634,0.8988422290775551,0.9153060865960878,0.934282186180379,0.9454990666088806,0.9295697118389332,0.9012203357275387,0.9370110458357305,0.921844429386531,0.9128581070290162,0.9227767859637914,0.014708079034750774,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
